interest_level,bathrooms,bedrooms,latitude,longitude,balcony,cats.allowed,common.outdoor.space,dining.room,dishwasher,dogs.allowed,doorman,elevator,exclusive,fireplace,fitness.center,furnished,garage,garden.patio,hardwood,high.ceilings,high.speed.internet,laundry.in.building,laundry.in.unit,laundry.room,live.in.super,loft,lowrise,new.construction,no.fee,outdoor.space,parking.space,pre.war,private.outdoor.space,reduced.fee,renovated,roof.deck,simplex,swimming.pool,terrace,0,1,2,price
1,1.0,1,40.7062,-73.831,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8004697662545727,0.18635182140992038,-0.530427736518032,1800
0,1.0,2,40.8022,-73.9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.04063167315954417,0.04776190216028635,-1.2883509930078516,2895
2,1.0,2,40.8223,-73.94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.24424899374513254,0.030452714116341893,-0.625876499581055,1850
1,1.0,3,40.7062,-74.0099,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6391533109266172,-0.06593018039536916,0.8024572917530841,3995
1,1.0,2,40.7811,-73.9482,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4639164725179977,-0.03748319422844377,0.014190876953378655,2750
0,1.0,1,40.7074,-74.0069,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.392802973798636,-0.039641379489573664,1.0269280111314425,3620
2,1.0,2,40.7606,-73.9951,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025864326666220714,0.06045743082936232,-1.1311536354606557,2595
1,1.0,3,40.6304,-74.0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.8577951254171051,0.0755466211458357,-1.616487329888935,2400
1,1.0,0,40.7389,-73.9809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8768524783404374,0.02792275128135277,-0.5928190711617463,1850
0,1.0,3,40.7804,-73.9513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.1141406510895504,0.016943326277151446,-1.0824977359143206,4500
0,1.0,2,40.7494,-73.9875,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.9515526636333322,-0.11813333194150609,1.466213700952316,3050
0,1.0,0,40.761,-73.999,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.8702531668098991,-0.16997357727645804,2.1979573568135025,2375
2,2.0,3,40.7929,-73.9506,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3973697177317592,0.042692328038492204,-0.888051400029744,2650
1,2.0,2,40.7035,-73.9897,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.1417240444897507,-0.07429546299272727,1.5481926471100398,4150
2,1.0,2,40.7166,-74.0049,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6701244669326306,-0.07688503090935887,1.1935080481616416,3365
0,1.0,1,40.7634,-73.9638,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6331195205499809,0.024589875538272427,0.14195703440834462,4300
0,1.0,0,40.7312,-73.9896,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.63580983666612,0.002006217501506854,0.16717637627510154,3095
0,1.0,1,40.7314,-73.9864,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9231020339843536,0.06392684000049505,-0.8075681694832286,2795
1,1.0,2,40.7963,-73.9306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08104920085005414,0.051181285857838474,-1.017843879827266,1850
1,1.0,2,40.8021,-73.9392,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.43208724514116953,0.014577921117182473,-0.03839874567968443,2250
1,1.0,1,40.7739,-73.9511,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36585741654983694,-0.06501354063164752,0.637321008859134,2200
2,1.0,3,40.7045,-74.0089,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.931784143519594,-0.08919636800317332,1.4968166932220717,3957
0,1.0,1,40.7065,-74.0077,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.08321193483418937,-0.11708686067743854,1.927453631398552,3600
1,1.0,2,40.7313,-74.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07075708510531899,0.010402355035955334,-1.0105260133418803,3100
0,1.0,0,40.7637,-73.9635,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2614740995433362,-0.08174013780743844,0.9713893177563179,2900
1,1.0,1,40.7957,-73.9727,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.16173107740231096,-0.1227538551508053,1.3828464824754898,2885
0,1.0,0,40.7439,-73.9973,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6664362375132598,-0.003621598872268146,0.2887133029229923,2700
1,1.0,1,40.6726,-73.9617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9575961887161826,0.0861962615104576,-0.9439143816004321,1795
0,1.0,1,40.7175,-73.9521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8454654878598182,0.06477195566474568,-0.5662639298866082,3300
0,1.0,2,40.7644,-73.988,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08424206608297642,0.03278039852219531,-0.8401407038166543,3395
1,1.0,1,40.7276,-74.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7019656228028764,-0.0272220747375873,-0.419997084394421,2795
2,1.0,2,40.79,-73.9416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2458700009604859,0.022911687929354847,-0.7191161471338527,2295
1,1.0,1,40.8234,-73.9457,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9028869064804312,0.028245418009915885,-0.5995733902302359,1725
1,1.0,1,40.7694,-73.9509,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.30477850091748526,-0.06595877562653105,0.9377350466174486,2800
1,1.0,0,40.7246,-74.0031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.5725426841595536,-0.04371743080131898,-0.056637380958441834,2695
1,3.0,3,40.7704,-73.9566,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.2973496230189747,-0.05911936765130008,1.0451535557853893,7000
0,1.0,2,40.7488,-73.977,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4486906274215786,-0.042430821874456376,0.10891135712058642,3400
2,1.0,2,40.7953,-73.9667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5348676510392485,-0.054021730548624816,0.06100355908837495,3000
0,1.0,1,40.7337,-74.0079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5775250062301427,-0.03725759561377096,-0.24187118203129976,3500
0,1.0,0,40.7818,-73.9546,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.8305886078307716,0.0607289282863475,-0.47562876808141413,2650
0,1.0,1,40.7627,-73.9611,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8778669344630835,0.06002977404633919,-0.4503979054874155,2000
2,1.0,2,40.7067,-74.0072,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8293405303742444,-0.07878439959695233,1.2718467294317684,2560
2,1.0,0,40.8184,-73.9389,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1.7054553075502712,0.031375942051192596,-0.22115758959231077,1350
1,1.0,2,40.7315,-73.9864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23246900446683255,-0.0013441667877601856,-0.7099870653222712,2925
1,2.0,3,40.7319,-73.9832,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1.8433329426122895,-0.03291777578334465,0.6938462746509638,4700
0,2.0,2,40.7084,-74.0057,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6051725733432662,-0.0035991929040210743,0.25198218566981195,5160
2,1.0,2,40.7493,-73.7142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04866187969990257,0.30135520945070726,-1.2649698420397235,1900
1,1.0,1,40.7398,-73.9979,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.26838005941090864,-0.0969101284086086,0.7734611056840613,3400
1,1.0,0,40.8851,-73.9128,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5640140796521664,0.003947308693598228,0.2803013204190992,1750
0,1.0,0,40.7133,-73.9596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8652534554307385,0.059050226874140035,-0.613231546624731,2200
1,1.0,3,40.7591,-73.9164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8573369319259369,0.12437817985415416,-1.6071306694431058,2195
1,1.0,0,40.7602,-73.9689,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.269736119866678,-0.087666919035707,1.349902653341616,2800
2,1.0,1,40.7801,-73.9542,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8117441331046782,0.046180300052569116,-0.529357625212804,1700
1,1.0,0,40.7548,-73.9944,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1915253490370974,-0.12677629048889894,1.3453616354793412,2498
1,1.0,0,40.7676,-73.9876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8656928134365378,0.013047493881876987,-0.6160656810155584,1575
0,1.0,1,40.7568,-73.9982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9459377872714834,0.033168490846391556,-0.8744331172410622,3595
2,1.0,0,40.761,-73.9932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.7483935930461134,-0.024663624469556805,-0.3253729150507981,2595
0,1.0,4,40.7307,-73.9839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764470610107704,0.08636201098133325,-1.9414556005472339,5900
0,1.0,3,40.7789,-73.9824,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,2,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.9792205643099607,-0.09552176199077882,1.718510403209233,15500
1,1.0,0,40.7911,-73.9737,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-1.0073284298616891,-0.12167232912104561,2.0176439019366676,2300
2,1.0,0,40.724,-73.9896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7953842594990896,0.007611501132230886,-0.23972308689877894,1425
1,1.0,1,40.7681,-73.9544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6749555702249413,0.0007386063981379084,-0.37767871953950066,2100
1,2.0,2,40.7299,-73.9826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5627222866445589,-0.0025273676996939365,-0.5671534597473898,2950
2,1.0,1,40.6333,-74.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9578689102369047,0.04323758765159988,-0.9460422165351166,1600
1,1.0,2,40.7692,-73.9258,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14610947643110264,0.09432469072134501,-0.8384967125028024,2545
0,1.0,0,40.7635,-73.9848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.783601822847057,0.0025426356962062933,-0.23770747380553373,2695
2,1.0,0,40.8741,-73.8845,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8405557237334582,0.09293781786249104,-0.46521742548139694,1250
1,1.0,3,40.7231,-74.0044,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4543288523711224,-0.0431772844832171,-0.26787005683250675,4395
0,1.0,1,40.7401,-73.9815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.442621668768525,-0.04174376944634882,0.01801052525096709,3595
1,1.0,3,40.7364,-73.9809,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4490806339240674,-0.05065965352100461,-0.026486487597119763,4500
1,1.0,1,40.7633,-73.9785,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6978349228964482,0.017914585908171722,0.25781653552000744,3150
0,2.5,2,40.7123,-74.0091,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9219874660716345,-0.03137970516682874,0.7517586664640068,9095
0,2.0,2,40.7049,-74.008,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9956408972307486,-0.08165724597243351,1.2684360867722215,5550
0,1.0,1,40.7394,-73.9809,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9230976499313241,0.06607111715841556,-0.807496761285481,2350
0,1.0,1,40.826,-73.9518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9481329137392477,0.03742268236313145,-0.9566496588616418,2425
0,1.0,1,40.7012,-73.9302,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.5661564255435633,0.05616731240601696,0.13909629416207187,2495
1,1.0,0,40.774,-73.9469,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7558977794967332,0.04737535930708828,-0.02799734863539809,1900
2,1.0,2,40.6726,-73.9322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647660062622119,0.13018342416429338,-1.3019119150176317,1650
0,1.0,0,40.7413,-73.9809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8655292828322494,0.028968484199377097,-0.6150415517462913,2475
1,1.0,3,40.7466,-73.9779,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.3600009583180577,-0.023334369291338645,-0.03248669452882302,4000
2,1.0,3,40.7594,-73.9712,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5452505071682405,-0.04976586750977262,0.05314756975645682,4330
1,1.0,0,40.7382,-73.9965,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,-0.6255906112552548,-0.16205124847206154,2.6990581462871193,3791
2,1.0,2,40.7544,-73.9721,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.6881266266951962,-0.07939899511091493,0.5869978409571722,3100
0,1.0,1,40.7384,-73.9975,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3343703402205989,-0.03804564962959979,1.0758516838620888,5475
1,1.0,2,40.7378,-73.9877,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4168554780419169,-0.046261926424533646,0.03680903123047163,4850
0,2.0,4,40.7593,-73.9962,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.9274513449601955,-0.08383652416141593,0.7743171074955962,5890
0,2.0,2,40.7626,-73.9655,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8240813848448942,-0.03774460917829459,0.24247391985207,8050
2,1.0,0,40.7054,-74.0095,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1094805236398728,-0.10344908299854529,1.8850284307998486,2493
0,2.0,3,40.7488,-73.9868,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.97041894219908,-0.07157840219540458,0.9107708003640339,4800
0,2.0,3,40.7228,-73.9846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1526897507349776,0.05759395659612005,-1.4088135138271909,4975
2,1.0,1,40.6632,-73.9825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9476388884745423,0.0690759329833567,-0.9539765980775263,2050
1,1.0,2,40.796,-73.9742,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7697856728509302,-0.11648943143168708,1.1810607325644893,3050
1,1.0,2,40.7278,-73.9809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.21573049769982783,0.0032550735414088733,-0.7599112054509398,2890
2,1.0,0,40.7278,-73.9871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8803899286015062,0.03078391355727231,-0.6428673456455292,1580
0,1.0,3,40.7601,-73.9901,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1424743713136964,0.024372798358744608,-0.3122585469414139,3550
0,1.0,1,40.6785,-73.9748,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9227865811905138,0.09421112729733924,-0.8056035510089664,2400
1,2.0,3,40.8276,-73.9455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.099447978762958,0.0666126953874614,-1.6146718369004305,2600
0,1.0,0,40.7461,-73.9757,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.0349755626537065,-0.10016752147730831,1.939219776076854,2550
0,1.0,1,40.7619,-73.9854,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7811096466645905,0.02060905443781429,-0.04564035081984965,3527
2,1.0,2,40.7705,-73.9249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037977847829611694,0.11011867017248335,-1.2026999822693725,1999
2,1.0,1,40.7801,-73.9516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7018477686693559,-0.001650621985494296,-0.41889823248940233,1935
1,1.0,0,40.7466,-73.9779,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.1406112520174858,-0.08315984084877139,1.590376223660224,2500
1,1.0,2,40.7208,-73.9961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2425117141056004,-0.007695662035495783,-0.7194516049612697,2545
1,1.0,1,40.7426,-73.951,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.021878502201561418,-0.09587302061027483,1.7416353505948856,2995
1,1.0,3,40.7864,-73.9713,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3161550029069902,-0.03311932307349887,-0.2900542545809173,3995
2,1.0,1,40.7067,-74.018,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1824572313955301,-0.08246504000256302,1.2219671451930223,2300
1,2.0,2,40.7233,-73.9915,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8057879593810751,-0.01703278980130814,0.7498827563258919,6695
2,1.0,1,40.7539,-73.9686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7664651431499685,-0.0008210699190205981,-0.30247700050950876,2450
0,1.0,4,40.6828,-73.9044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7652516795915136,0.177738221667001,-1.9361716667838016,2999
2,1.0,2,40.6872,-73.9169,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.20939165599569615,0.1328520208694965,-0.7329833359378136,1900
2,2.0,3,40.7372,-73.9981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4766354077427524,-0.024812962900607232,-0.6564306714547878,6525
1,2.0,3,40.7372,-73.9981,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7706798310593035,-0.0685111277915732,-0.17738122302229162,6400
1,2.0,3,40.7568,-73.9982,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,2.1235394654812545,-0.1364513010817376,1.0801304539306524,4470
0,2.0,3,40.6883,-73.9609,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1248128968091966,0.12741811007383108,-1.4634528409444636,4695
