"interest_level","price","no.fee","hardwood","dishwasher","X1","longitude","bathrooms","bedrooms","latitude","balcony","cats.allowed","common.outdoor.space","dining.room","dogs.allowed","doorman","elevator","exclusive","fitness.center","furnished","garage","garden.patio","high.ceilings","high.speed.internet","laundry.in.building","laundry.in.unit","laundry.room","live.in.super","loft","lowrise","new.construction","outdoor.space","parking.space","pre.war","private.outdoor.space","reduced.fee","renovated","roof.deck","simplex","X0","X2"
0,0.00313667825337922,1,1,1,-0.128040962501981,0.374323375975514,2,2,0.992060710495828,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.21991741331288,1.77676893286284
0,0.00396326475565668,0,1,1,-0.0415825935980207,0.374660736782474,1,1,0.992554786452097,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433102328782697,0.316147357512575
0,0.00270163272586476,1,1,0,-0.0706746975271717,0.374693711898944,1,1,0.992435526738515,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.141051769843966,1.52422283081855
0,0.00170102801258152,1,0,0,-0.0557151015517997,0.374686947772489,0,0,0.991756476532609,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.52701981789937,1.38646095623952
0,0.00417991742835888,1,1,0,-0.0909993740580598,0.37428870982743,1,2,0.99154959743762,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.482713180931747,0.386262658127178
2,0.000522054633017345,0,1,1,-0.00869186854117701,0.374954130767475,1,1,0.994587069326402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.665100247711763,-0.387928704306522
0,0.00174453256533296,1,1,1,-0.112899078634168,0.374455276441393,1,1,0.992014466933419,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20074129998079,1.31730717475753
2,0.00130948703781851,0,1,1,-0.0273879176977458,0.374441748188482,1,0,0.992240817002054,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.48376047109828,0.217764768754631
2,0.00257111906761043,0,1,0,0.0253557923316236,0.374316611849058,1,2,0.991257532832929,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0853160893296851,-0.840142028600455
2,0.000809184681176885,0,0,0,-0.0265543974026505,0.374420610293309,1,0,0.992381981560988,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59144686054634,0.532578242422596
2,0.00141824841969712,1,0,0,0.0493695576013899,0.37463452579246,1,1,0.992097218571415,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.798389412330812,-0.53920034532286
0,0.00147915479354914,0,1,1,-0.0035205912071834,0.374538136990471,1,1,0.991671291022908,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.480761045354264,-0.0185912568146415
0,0.0020647260735836,0,0,0,0.0455102308767606,0.374718231857345,1.5,3,0.993569710953396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04320678048313,-1.23283098923425
2,0.00487686036343703,1,1,1,-0.0929678160641559,0.374543210085313,2,4,0.991773513634549,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.01438374384143,0.741791567362633
1,0.00183154167083585,1,1,1,-0.11174987474847,0.374724150467993,1,1,0.99267891390909,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.108838114026357,1.39529094642466
1,0.00217957809284742,1,0,0,0.0382548056321709,0.374710622215082,2,2,0.992472034814101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316792412861399,-1.01418950982416
1,0.00174366247427793,1,0,0,0.0625840004614871,0.374642135434722,1,2,0.990819435925894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696016460966071,-1.04566548464137
1,0.00148350524882429,1,1,0,-0.00153444496798829,0.374460349536235,1,1,0.992155631492353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.677142048722825,-0.271718254329975
0,0.00141824841969712,0,0,0,0.0330493196680688,0.374445975767517,1,0,0.992549918708685,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.83080135121949,-0.477139404701399
0,0.00164882254927978,0,1,1,-0.0493306686938074,0.374522917705946,1,1,0.992712988112971,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.514971519870709,-0.0816852611591742
1,0.00330634600910985,1,1,1,-0.0592637929504667,0.374521226674333,1,3,0.99174430717408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.52311348938557,0.0904729477030737
1,0.00309317370062777,0,0,0,-0.00148224552536374,0.374302238080341,1,2,0.991527692592268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12367684738962,-0.523033471851919
2,0.00052640508829249,0,0,0,0.2564007615588,0.376017789652577,1,1,0.990369169660329,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.94652031146955,-0.81561237415946
0,0.00122247793231562,0,0,0,0.0871009234788983,0.374600705160183,1,0,0.990191497025809,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84031009187567,-0.464440507919781
0,0.00176193438643354,1,0,0,0.00799194055720304,0.37453560044305,1,0,0.991654253920967,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5406030669784,0.473564923304162
2,0.000635166470171103,0,0,0,0.0854206295973333,0.374510234968843,1,1,0.989035407965575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.958869723527476,-0.947093473360252
0,0.00139214568804625,0,0,0,0.0156399603026284,0.374319148396479,1,0,0.99130864413875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86561480535027,-0.615705161951047
0,0.00161401890707863,0,0,0,0.0223726817045049,0.374538982506278,1,0,0.991751608789198,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68845935828337,0.286942140932459
2,0.00109196427406128,0,0,0,-0.0221064597109732,0.374527990800788,1,0,0.992664310678856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6913238381732,0.140377355469625
0,0.0024440857735762,0,0,1,0.0309538318016225,0.374507698421422,1,1,0.991303776395339,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.716238212807025,-0.150616190314639
0,0.00144000069607284,0,1,0,-0.0126854024098928,0.374749515942201,1,1,0.992532881606745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.662212464418426,0.0788053611905695
2,0.00157051435432718,0,0,0,0.060983007061553,0.374536445958857,1,2,0.99174430717408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505213638600508,-1.27813360429435
2,0.0023535963038532,1,1,1,-0.098045706614422,0.37437918001877,1,2,0.991946318525658,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.895274711041406,1.50120110368277
1,0.00111806700571215,0,1,1,-0.0855210135834633,0.374820539269982,1,0,0.99180758783843,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.01579092078752,1.95605295934058
1,0.00530755543567634,1,1,1,-0.074728600305311,0.3741872479306,2,4,0.990980071458473,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.76545612777961,0.172275000741129
1,0.00252326405958384,1,1,0,-0.085149365130448,0.374576185201782,1,1,0.991846529785722,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.289016425753437,1.20507623204973
1,0.00174453256533296,0,0,0,0.0355798671835056,0.374432447514606,1,0,0.991408432878686,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75861952461453,-0.0886419961350744
0,0.00200120942656649,0,0,0,0.0495533364869256,0.37492791977746,2,3,0.994633312888811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1935655969486,-1.22456869163015
1,0.00182719121556071,0,1,1,0.0187799210216091,0.374759662131884,1,2,0.992384415432694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232560096211716,-0.709128543315903
2,0.00174453256533296,1,1,1,-0.0444248113063352,0.374466268146883,1,1,0.991590973256618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.432568712936923,0.00867855772697721
2,0.00226223674307516,1,0,0,-0.0147247738280616,0.374471341241725,1,1,0.99250124127457,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.624242794373388,0.215663534642962
1,0.00165317300455493,1,1,0,-0.0500059958181393,0.374265880900643,1,0,0.991459544184507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60953957859216,-0.0888884447668863
0,0.0042677966249168,0,1,1,-0.0214943062088509,0.374339440775845,1,3,0.991632349075616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20996413081808,-0.667173596897233
0,0.0019142003210636,0,1,0,-0.0396112606647562,0.374445975767517,1,1,0.992114255673355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.662394762042667,0.0774288272383026
0,0.00191855077633874,0,1,1,-0.0299077839900292,0.37450008877916,1,1,0.992790872007555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.675227365741335,-0.379487970446711
0,0.00261027316508673,0,1,1,-0.0824995939839241,0.374334367681004,1,0,0.991491184516682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40826942690149,0.708814899813824
1,0.00200555988184163,1,1,1,-0.0736773338312848,0.374567730043713,1,2,0.99275923167538,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733602221236118,0.934130604078327
1,0.00222308264559886,0,1,1,-0.0170131920658453,0.374402854461364,1,2,0.992165366979176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232296574342418,-0.711038307044289
1,0.00348036422011564,1,1,1,-0.00721945767829986,0.37468102916184,3,4,0.991749174917492,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.83261904626659,-0.8428888080333
1,0.00209256898734453,1,1,1,-0.089312976168821,0.374512771516263,1,2,0.991773513634549,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.69766020534587,0.800134630800934
1,0.00122160784126059,0,1,1,-0.109363630314705,0.374402854461364,1,0,0.9920485411373,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.13610099621418,1.32776671000621
1,0.00200555988184163,0,1,0,0.00978053598428697,0.374355505576177,1,2,0.991773513634549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707255216539067,-1.01066095453494
0,0.00148350524882429,0,1,0,-0.0657030067734403,0.37453306389563,1,1,0.991751608789198,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.404815696827298,1.03064889002213
2,0.00193856287060441,1,1,1,-0.128258300212669,0.374192321025442,1,2,0.990780493978601,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0361175024831,1.74191734213162
0,0.00130948703781851,0,0,0,0.043478541166759,0.374443439220096,1,1,0.991298908651927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.958013766918569,-0.946582313966732
2,0.00217957809284742,1,1,0,-0.0618954037513612,0.374434984062027,1,2,0.991836794298899,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.598208425362683,0.868250395512301
0,0.00163577118345435,1,1,0,0.0156563942315135,0.374675110551192,1,2,0.993501562545635,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230291375182859,-0.603499985059129
2,0.00365873288639656,1,1,1,-0.113063819794631,0.374378334502963,1,3,0.99153256033568,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.79529724879594,1.00846730690397
2,0.00200120942656649,1,1,1,-0.135430822654042,0.374448512314938,1,1,0.992425791251692,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0371107561002842,1.68436012304584
0,0.00476026816206316,0,0,1,-0.0197954110783502,0.374237133363208,1,2,0.990928960152653,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157424462013,-0.225884191246117
2,0.00200120942656649,0,1,1,-0.0289365259379928,0.37463452579246,1,2,0.99198526047295,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562082749922829,0.714470498421911
1,0.00200555988184163,1,1,1,-0.0235787663606706,0.374762198679304,2,2,0.992571823554037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.673872358476938,-0.328636807429763
0,0.00495951901366478,0,0,1,-0.0196642595713095,0.374414691682661,2,2,0.992413621893163,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.750429974713092,0.445700261904248
1,0.00435045527514454,1,1,1,-0.0990900441115537,0.374433293030413,1,3,0.991556899052737,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.7487284843611,0.7035045412907
2,0.00187678640569736,1,1,0,-0.058725809671048,0.374375797955543,1,2,0.992041239522182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379794391970821,0.0041578598749324
1,0.00374574199189945,0,0,0,-0.0166376702670046,0.374348741449721,2,2,0.991659121664379,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.584640168852024,0.336342110328134
0,0.00352821922814223,0,1,1,0.0085145986753172,0.374761353163497,2,5,0.9929369043099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36185636999855,-0.943367587640655
0,0.000830936957552608,0,1,0,0.0535539744614669,0.374812929627719,1,1,0.992773834905615,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.79785517235535,-0.552183010710566
1,0.00226658719835031,1,0,1,-0.0640798519677776,0.374433293030413,1,2,0.991836794298899,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539979804490129,0.481346068273442
2,0.00139214568804625,1,1,0,-0.0657869517284853,0.374507698421422,1,0,0.991605576486852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43500249251453,0.668684335917496
0,0.0018750462235873,0,1,0,-0.00531859612798246,0.374437520609448,1,2,0.992192139567939,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.280007308306997,-0.115209776387348
0,0.00226658719835031,0,0,0,0.119646117517576,0.374606623770831,1,2,0.989943242111822,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252728439112775,-1.12740837819094
1,0.00174018211005782,1,1,1,-0.119888148748148,0.374263344353223,1,1,0.990782927850307,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.077110243944698,1.98201430510469
0,0.00413728296666246,0,0,0,0.075742628945595,0.374363960734246,1,3,0.991924413680306,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.891722971452897,-1.471866920216
0,0.0019142003210636,0,1,1,-0.0672358843372106,0.374290400859044,1,0,0.991639650690733,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.37340397070064,0.847521849425983
2,0.00122247793231562,0,0,0,0.0538461313347103,0.374714849794117,1,2,0.993503996417341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506871517900172,-1.27894144584303
2,0.00346383249007009,1,1,1,-0.100191441433321,0.374434984062027,2,3,0.991836794298899,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.09701258311087,1.1290325220957
0,0.00226658719835031,1,0,0,-0.0159706851440355,0.374653972656019,1,1,0.992343039613696,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.452390826876168,0.928135317030236
2,0.001474804338274,0,1,1,-0.0376631263490678,0.374287864311623,1,1,0.991556899052737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.570282960316537,-0.241759331552645
0,0.00208821853206938,0,0,0,0.0166077640040853,0.374446821283324,1,1,0.992131292775295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.876108094054058,-0.569341783126739
0,0.00278429137609251,0,0,0,0.0426732857696682,0.374465422631076,1,2,0.991140706991053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196587283376278,-0.902604907964638
0,0.00413728296666246,0,0,0,0.0514429683719239,0.374424837872344,1,2,0.99156663453956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505841102405505,-1.27861437052666
2,0.000874441510304053,0,0,0,0.0432664013992727,0.374741906299938,1,0,0.992542617093568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86547828085385,-0.614483312308156
2,0.00130948703781851,1,1,1,-0.0954180936162482,0.374716540825731,1,1,0.992291928307875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.189025993275256,1.14046409116522
1,0.00174018211005782,1,1,1,-0.104359016655403,0.374743597331552,1,1,0.992574257425743,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0762487418175127,1.48771962410807
1,0.00200120942656649,0,1,0,0.0393352966253797,0.374715695309924,1,2,0.992428225123397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709133593348533,-1.00919625064768
1,0.00210126989789481,1,0,1,-0.0683985641657756,0.374554201790803,1,1,0.991834360427193,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322030627414635,1.04950295947441
1,0.000743927852049717,1,0,0,0.091733330261528,0.374701321541206,1,0,0.987562915583594,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63487724269576,0.172989515410324
1,0.00320976590200164,0,0,0,0.000191765403873747,0.37435466006037,1,1,0.99150335387521,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-0.674216817815671,0.342128193884419
2,0.0010354083554844,0,0,0,0.0301056585563591,0.374428219935572,1,1,0.992070445982651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.958165811375603,-0.947497917883685
1,0.00217957809284742,1,1,1,-0.0679024305278506,0.374474723304952,1,2,0.991644518434144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541551437549972,0.30493274983581
2,0.00165752345983007,0,0,0,0.0557863774439593,0.374435829577834,1,2,0.991359755444571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505374721926909,-1.27832734032662
1,0.0023535963038532,1,1,1,-0.0701706617405818,0.374626070634391,1,2,0.991924413680306,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623682391979817,0.683652452363991
0,0.00196205532909019,1,0,0,0.0825044539105471,0.374668346424736,1,1,0.990157422821928,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.798010916584892,-0.536925035962519
1,0.00261462362036187,0,1,0,0.0341454880508621,0.374352123512949,1,3,0.991070124711586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978343209524798,-1.34156421644068
1,0.00156616389905204,0,0,1,0.0691169813809942,0.374786718637705,1,2,0.992786004264143,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233632763901665,-0.691975291139799
2,0.000961450615806944,0,1,0,0.0123570374641924,0.37475797110027,1,0,0.992530447735039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.75539035590796,-0.323622744728137
1,0.0023535963038532,1,1,1,-0.00766462410000598,0.374716540825731,1,2,0.992218912156702,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.674994526141398,0.0961660314198637
0,0.00100495516855839,0,1,0,0.0303116846466366,0.374663273329895,1,0,0.992221346028408,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.73055087961458,-0.175481846405091
1,0.000656918746546826,0,0,0,0.0468296188466333,0.374868733670976,1,1,0.994151406291072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.958166931905433,-0.947074149250961
0,0.00252761451485898,0,0,0,0.0721648536776394,0.374488251557863,1,2,0.992131292775295,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0157025064756602,-1.1397068435358
1,0.00130513658254336,0,0,0,0.0277882841056394,0.374529681832402,1,1,0.991659121664379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.887873905962682,-0.571138295742331
1,0.00313232779810407,0,1,1,0.005336879960006,0.374478950883987,1,3,0.99235764284393,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33247974697205,-0.38109952658736
0,0.00961885661334459,0,0,0,0.0571985523672771,0.374604087223411,3,3,0.99208261534118,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59679162653474,-0.560356245123898
0,0.00243625495408094,1,0,0,0.0566745000750813,0.374465422631076,1,2,0.991320813497279,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109100702501476,-0.871021287627218
1,0.00269728227058962,1,0,0,0.0192049222989558,0.374271799511292,1,1,0.991391395776746,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.700906433013751,-0.402994723331939
1,0.00492036491618848,0,1,1,-0.0279982185494937,0.37439017172426,2,2,0.991152876349582,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.813782793551198,0.451367403842478
0,0.00418078751941391,0,1,1,-0.0213151740061758,0.374520381158526,2,3,0.992866322030433,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57154115653155,-0.133091696965787
2,0.00326719191163355,1,0,1,-0.00972232231233833,0.374436675093641,1,3,0.991461978056213,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.44211956545837,0.186149679306775
1,0.00165752345983007,0,1,1,-0.0259791221071641,0.374287864311623,1,0,0.991556899052737,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46015090513345,0.238200044597777
0,0.00318018280613066,0,1,1,0.0138261773286166,0.374750361458007,2,3,0.992627802603269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.54426783773463,-0.781478049815101
1,0.00152700980157574,0,0,0,0.0760931414631201,0.374646363013756,1,1,0.990785361722013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.972624206305812,-0.972676361058282
2,0.000917946063055499,0,1,1,0.0221775021699538,0.375165509719204,1,2,0.995093314641199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232416308839008,-0.709583824913905
